timestamp,key_hold_time,inter_key_delay,is_backspace,mouse_speed,click_event,session_time_of_day_x,session_time_of_day_y
0.7336111359836059,0.1954493211789346,0.2,0,669.1211878479137,0,0.0833,0.75
1.2679987580868493,0.07636055489972292,0.2,1,192.98424107972193,1,0.0833,0.75
2.3480876984379044,0.11403635745425074,1.2,1,209.73218795800312,0,0.0833,0.75
2.9772019850176434,0.09232178890840269,0.2,0,340.8657245545507,0,0.0833,0.75
4.16344344279457,0.054334951907074935,0.2,0,204.01909492370777,0,0.0833,0.75
5.347118383759089,0.07424492727110635,1.2,0,182.10971971329258,0,0.0833,0.75
6.720314352575569,0.15209464971856093,0.05,0,130.46467329270354,0,0.0833,0.75
7.347279255541121,0.22737659550078654,0.8,0,347.8048292798547,0,0.0833,0.75
8.436947848982111,0.1925933824615605,0.05,1,262.7042454049653,0,0.0833,0.75
8.989500074125926,0.2026596411535962,0.2,0,168.63381556984348,0,0.0833,0.75
9.811786444602765,0.123902752877806,0.8,0,61.36258259223209,0,0.0833,0.75
10.767522323606224,0.2398123855044736,0.8,1,225.71120747808698,1,0.0833,0.75
12.172499158075162,0.12816229681227015,0.2,1,283.87841504450813,0,0.0833,0.75
13.21383197426074,0.16653276495614122,0.2,0,1599.5575092974263,0,0.0833,0.75
13.750781589556963,0.14267819574947982,0.8,0,464.2482324532119,0,0.0833,0.75
14.94803155352511,0.15719106730351373,0.2,0,5.250152469735582,0,0.0833,0.75
16.44195691671095,0.07135175894134343,0.2,0,790.1273350802212,0,0.0833,0.75
17.14188597262445,0.05985681574881932,1.2,1,309.74846854781435,0,0.0833,0.75
18.283451250793398,0.062060485524874955,0.8,1,16.20339889204433,0,0.0833,0.75
19.52477220046341,0.1741465038630463,0.8,1,15.810605644648582,0,0.0833,0.75
20.312706203077937,0.09062489514853081,0.8,0,432.7580479950396,0,0.0833,0.75
20.909535596109773,0.11697928267238791,0.2,1,704.7522035050642,0,0.0833,0.75
22.072499550742688,0.18541519133171847,0.05,0,306.3242044161716,0,0.0833,0.75
22.71391483097125,0.14233921575704025,0.05,0,347.74620035423555,0,0.0833,0.75
23.857774886941108,0.17187377658713193,1.2,1,38.17747692367248,1,0.0833,0.75
24.555805889446457,0.24398767450697223,1.2,0,302.0970804094703,0,0.0833,0.75
25.686310963759283,0.24353156957850475,0.8,0,124.92927090204883,0,0.0833,0.75
26.841349455552805,0.21722557147222904,0.05,1,378.7758237123288,0,0.0833,0.75
28.058141757203188,0.07825639669473523,1.2,1,839.6528012048224,0,0.0833,0.75
29.084685354474466,0.229023144137165,0.2,0,566.0092045559645,0,0.0833,0.75
29.59241068406476,0.17930490078680678,0.8,1,21.731698810906973,0,0.0833,0.75
30.13374876448555,0.24301008327586443,1.2,1,1005.0373961267755,0,0.0833,0.75
30.91115843481463,0.15785158802079316,0.05,0,10.91264638017772,1,0.0833,0.75
32.335530368490176,0.206974038439124,0.2,0,76.15014669370989,0,0.0833,0.75
33.140131906676956,0.22021122921696384,0.05,0,528.5942853005707,1,0.0833,0.75
34.577583707887634,0.18491585519489845,1.2,0,3.8695482099261307,0,0.0833,0.75
35.96305613754886,0.07984099461171089,0.2,1,108.91309249193347,0,0.0833,0.75
36.92403283893888,0.10472029325862534,0.2,0,268.2726847269222,1,0.0833,0.75
37.86722849338281,0.06387269860199912,0.8,0,1147.3066084392274,0,0.0833,0.75
39.299495154133936,0.12852422801994473,0.8,0,27.131001816650173,0,0.0833,0.75
40.434941987793444,0.2472069694996603,0.8,0,292.52348217827245,0,0.0833,0.75
41.54426056194658,0.1867989366269977,0.8,1,30.45247591945967,1,0.0833,0.75
42.55531163477397,0.10855964659100602,0.8,0,608.4866706084739,1,0.0833,0.75
43.25055464975632,0.11142216835974161,0.2,0,9.313588069066281,0,0.0833,0.75
44.24750061575557,0.12750363678008703,1.2,0,752.5719443299223,0,0.0833,0.75
44.844098306512336,0.18362379555360037,0.8,1,1337.4091476436258,1,0.0833,0.75
46.14936294215747,0.20534380653315237,0.2,0,121.12716662406307,1,0.0833,0.75
47.43637430176915,0.24347834706481147,0.2,0,70.75763733985508,0,0.0833,0.75
48.66970574744924,0.06582261389657225,0.05,0,478.34650200962284,0,0.0833,0.75
49.18682213799184,0.1202168419060074,0.8,0,202.4991003221253,1,0.0833,0.75
49.93181178176945,0.11741859162033047,0.2,0,559.3150991760739,0,0.0833,0.75
50.58727462371478,0.24448249886147772,1.2,0,474.7469441772876,0,0.0833,0.75
51.88993259669081,0.20636853238996283,0.8,1,643.4035464258513,0,0.0833,0.75
52.82314347294778,0.23897868721023147,1.2,1,2401.6190584036503,0,0.0833,0.75
53.68483833974154,0.19463431433273692,0.8,1,832.577030634939,0,0.0833,0.75
54.90227683729249,0.15811753590399527,1.2,0,602.7565096336407,0,0.0833,0.75
56.04983297593132,0.22252783684544442,0.2,0,148.32171147791294,0,0.0833,0.75
57.211922084651725,0.14946020426295287,0.8,1,10.626924482916692,0,0.0833,0.75
58.27160248314694,0.06115083859987225,0.05,0,95.14908163775341,0,0.0833,0.75
59.497627044301176,0.2282607892422947,0.2,0,315.3876645971994,0,0.0833,0.75
60.938391511914965,0.19401173316344694,0.05,0,165.1739120215284,1,0.0833,0.75
62.419069215153314,0.1401151344047002,0.05,1,232.66907434776064,0,0.0833,0.75
63.59020025997444,0.16991246759080325,0.8,1,21.911933129915756,0,0.0833,0.75
