timestamp,key_hold_time,inter_key_delay,is_backspace,mouse_speed,click_event,session_time_of_day_x,session_time_of_day_y,label,user_id
0.0,0.039881592269737566,0.10853214350902712,0,386.7232491991276,0,0.9367,0.5384,1,user1
1.01,0.04265121995859609,0.1020483404775687,0,326.0910580731156,0,0.9367,0.5384,1,user1
2.01,0.04736047568925824,0.0888708377714767,1,298.4978154437254,0,0.9367,0.5384,1,user1
3.02,0.04120273978111371,0.11001789714969226,0,158.2707636523667,0,0.9367,0.5384,1,user1
4.02,0.06011964244693678,0.087653083037262,1,371.56714591197255,0,0.9367,0.5384,1,user1
5.03,0.018455354690090377,0.10946950063705091,0,291.4056074600793,0,0.9367,0.5384,1,user1
6.04,0.051333078073752626,0.09251636031813877,0,291.3553413511851,0,0.9367,0.5384,1,user1
7.04,0.03187232433339247,0.09965293769691272,1,163.03752581171426,1,0.9367,0.5384,1,user1
8.05,0.03237149931542676,0.10364365994025534,1,252.81562758359541,1,0.9367,0.5384,1,user1
9.05,0.024551918712219435,0.10021784052855563,0,294.6200592129054,1,0.9367,0.5384,1,user1
10.06,0.03817286031776623,0.10605192048660127,0,460.3903646783114,1,0.9367,0.5384,1,user1
11.07,0.026105215873998812,0.10286478554021135,0,330.9512201600543,0,0.9367,0.5384,1,user1
12.07,0.037093891358893086,0.11766237301829427,0,262.04754075137794,0,0.9367,0.5384,1,user1
13.08,0.03286033635221919,0.1062877929687854,0,351.01377610753116,1,0.9367,0.5384,1,user1
14.08,0.05764841561775686,0.09509076840173372,0,120.17763015231827,0,0.9367,0.5384,1,user1
15.09,0.01473908120952682,0.09679969563622676,0,333.7815843334812,0,0.9367,0.5384,1,user1
16.09,0.06134657613312395,0.10479615699968739,1,333.29717741421445,1,0.9367,0.5384,1,user1
17.1,0.04254509424542694,0.09645802370393922,0,195.8654172204554,0,0.9367,0.5384,1,user1
18.11,0.035390225777024956,0.0979157811458758,1,224.22674172830295,0,0.9367,0.5384,1,user1
19.11,0.04105147574418476,0.10940835556474482,1,412.6752240889067,0,0.9367,0.5384,1,user1
20.12,0.05230923740257023,0.0855082633074831,0,360.11492395914945,1,0.9367,0.5384,1,user1
21.12,0.046989233202352695,0.09543984647848747,0,260.6965576295036,0,0.9367,0.5384,1,user1
22.13,0.04579765858021966,0.09040899096568825,0,298.5590337900716,0,0.9367,0.5384,1,user1
23.14,0.047629172430958565,0.0947111794087433,0,291.3416726237879,0,0.9367,0.5384,1,user1
24.14,0.0572812257628393,0.10000639707253024,0,126.72597975264847,0,0.9367,0.5384,1,user1
25.15,0.04548939167052528,0.09471588321158808,0,345.84508821840325,1,0.9367,0.5384,1,user1
26.15,0.03797229554008166,0.10632954183153234,0,257.53347373839586,1,0.9367,0.5384,1,user1
27.16,0.034609068925799756,0.08665715826377891,0,224.85741726945227,0,0.9367,0.5384,1,user1
