timestamp,key_hold_time,inter_key_delay,is_backspace,mouse_speed,click_event,session_time_of_day_x,session_time_of_day_y,label,user_id
0.0,0.06842098853222564,0.04694303699902664,0,126.14224202196674,0,0.523,0.2431,0,user1
1.01,0.09167901080531372,0.06261296997828598,0,160.85067489317117,0,0.523,0.2431,0,user1
2.01,0.08322441806229665,0.03828718608711345,0,114.01603015564214,0,0.523,0.2431,0,user1
3.02,0.06895002400391927,0.052207338436847626,0,63.64318355913035,1,0.523,0.2431,0,user1
4.02,0.08777865392154222,0.05983389856520218,0,121.81395436467213,0,0.523,0.2431,0,user1
5.03,0.090110891760287,0.060347215829034954,0,58.44967122611746,0,0.523,0.2431,0,user1
6.03,0.08434370748223743,0.053759847046982855,0,76.92913316853213,1,0.523,0.2431,0,user1
7.04,0.08480344394545085,0.06183923612594515,0,91.59391845929278,0,0.523,0.2431,0,user1
8.04,0.07838074337808376,0.05390736115952111,0,63.45455200053716,0,0.523,0.2431,0,user1
9.05,0.06689852569074742,0.04116858952184416,0,56.10682648346519,0,0.523,0.2431,0,user1
10.05,0.0872662094878342,0.035518188492854846,0,116.1020123763953,0,0.523,0.2431,0,user1
11.06,0.08382781906417724,0.059093446709143106,0,44.570387882773744,1,0.523,0.2431,0,user1
12.07,0.06390295012052494,0.05955748619424362,0,47.50544820099594,0,0.523,0.2431,0,user1
13.07,0.08081697042585621,0.05913961949005469,0,116.67427817710455,0,0.523,0.2431,0,user1
14.08,0.0952248043062729,0.037378548720551207,0,101.1730773108533,1,0.523,0.2431,0,user1
15.08,0.07291360357520262,0.043635048720930485,0,28.11673045895172,0,0.523,0.2431,0,user1
16.09,0.09999170329988877,0.0439835633428182,0,109.3862762759418,0,0.523,0.2431,0,user1
17.09,0.08072550377905927,0.05320792085482373,0,116.52989549595026,1,0.523,0.2431,0,user1
18.1,0.06110508298756987,0.06567621450702212,0,62.140014100078915,0,0.523,0.2431,0,user1
19.1,0.09658993292512728,0.05140869377823066,0,77.15622989216402,0,0.523,0.2431,0,user1
20.11,0.08814197667587312,0.04544437129988985,1,111.67078755021932,0,0.523,0.2431,0,user1
21.11,0.06951273205259419,0.05664938367918704,0,50.25893795561591,0,0.523,0.2431,0,user1
22.12,0.0833012381671169,0.054770247431271714,0,42.6927076199457,0,0.523,0.2431,0,user1
23.13,0.07353697011255556,0.07125842382386612,0,110.98900777130213,0,0.523,0.2431,0,user1
24.13,0.0814452689911306,0.04599236874762887,0,66.39549187428341,0,0.523,0.2431,0,user1
25.14,0.08525521534829897,0.03112788127360358,0,83.0847343309186,1,0.523,0.2431,0,user1
26.14,0.07445405650406166,0.046788510009430656,0,86.36990347552467,0,0.523,0.2431,0,user1
27.15,0.07770796484302153,0.0403336550131102,0,65.9258264109278,0,0.523,0.2431,0,user1
28.15,0.062919154999724,0.05233445673822259,0,104.83866829533076,0,0.523,0.2431,0,user1
29.16,0.10393054219300363,0.0487146141404751,0,45.85618426549049,0,0.523,0.2431,0,user1
30.16,0.0729805823561746,0.056051374529505614,0,123.27105813885598,0,0.523,0.2431,0,user1
31.17,0.08603460463103525,0.049040691378152944,0,78.91660604750942,0,0.523,0.2431,0,user1
32.17,0.09542509780017708,0.05271389189095883,0,82.46259823694209,1,0.523,0.2431,0,user1
33.18,0.07836465217386827,0.06971183250698264,0,80.23463710502273,1,0.523,0.2431,0,user1
34.19,0.09425630893662534,0.0521321528024019,1,47.07326599244407,0,0.523,0.2431,0,user1
35.19,0.08487063823725119,0.0583719113861916,0,110.78429577700885,1,0.523,0.2431,0,user1
36.2,0.08298348855949565,0.0609217742192141,0,111.3978434785008,0,0.523,0.2431,0,user1
37.2,0.07380963239686135,0.04330261940915432,0,118.0441231475408,0,0.523,0.2431,0,user1
38.21,0.058790328017022955,0.05250477554193053,0,86.91285726602311,0,0.523,0.2431,0,user1
39.21,0.08800582112938511,0.03113382022209002,0,83.85356243800784,0,0.523,0.2431,0,user1
40.22,0.07834374969253048,0.040712044689225575,0,96.17342829910302,0,0.523,0.2431,0,user1
41.22,0.071966017226413,0.04211239254044101,0,88.21580930500873,0,0.523,0.2431,0,user1
42.23,0.0670935580325308,0.05116196376592162,0,97.48737846829562,0,0.523,0.2431,0,user1
43.23,0.08712502097139319,0.042261502444460336,0,75.15051544088774,0,0.523,0.2431,0,user1
44.24,0.09313845572153817,0.045922365596993545,0,76.8893896245501,0,0.523,0.2431,0,user1
45.25,0.07356721907528418,0.04322312794511794,0,123.25820707073356,0,0.523,0.2431,0,user1
46.25,0.08397603935298362,0.03328936395613865,0,88.92521561935023,0,0.523,0.2431,0,user1
47.26,0.06900679864720106,0.04705953181693171,0,135.50670196323932,1,0.523,0.2431,0,user1
48.26,0.06727910979563596,0.05879323307381107,0,60.615300525612234,0,0.523,0.2431,0,user1
49.27,0.07867802029483956,0.05829623614139453,0,114.76098631180095,0,0.523,0.2431,0,user1
