timestamp,key_hold_time,inter_key_delay,is_backspace,mouse_speed,click_event,session_time_of_day_x,session_time_of_day_y,label,user_id
1750241323.17,0.05,0.0,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241323.53,0.05,0.365447998046875,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241323.74,0.05,0.20384883880615234,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241323.84,0.05,0.10591769218444824,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241324.07,0.05,0.22699618339538574,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241324.34,0.05,0.26888012886047363,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241324.7,0.05,0.3600006103515625,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241325.14,0.05,0.4370572566986084,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241325.28,0.05,0.1492938995361328,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241325.56,0.05,0.27289295196533203,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241325.74,0.05,0.1804490089416504,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241325.91,0.05,0.16855859756469727,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241326.12,0.05,0.2191331386566162,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241326.25,0.05,0.12872600555419922,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241326.57,0.05,0.3120443820953369,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241326.87,0.05,0.30787086486816406,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241327.02,0.05,0.14136433601379395,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241327.22,0.05,0.20850539207458496,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241327.46,0.05,0.24075675010681152,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241327.61,0.05,0.1438765525817871,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241327.93,0.05,0.32411980628967285,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241328.2,0.05,0.2655332088470459,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241328.47,0.05,0.27149248123168945,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241328.68,0.05,0.20994925498962402,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241328.88,0.05,0.19595694541931152,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241329.04,0.05,0.16045522689819336,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241329.26,0.05,0.21932005882263184,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241329.41,0.05,0.15228939056396484,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241329.64,0.05,0.22743582725524902,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241329.81,0.05,0.17740535736083984,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241329.99,0.05,0.1774425506591797,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241330.16,0.05,0.1716632843017578,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241330.31,0.05,0.15307140350341797,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241330.88,0.05,0.561760663986206,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241331.19,0.05,0.3093841075897217,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241331.46,0.05,0.271045446395874,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241331.6,0.05,0.13957691192626953,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241331.86,0.05,0.2590956687927246,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241332.03,0.05,0.1764059066772461,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241332.46,0.05,0.42584991455078125,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241332.7,0.05,0.24613738059997559,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241332.94,0.05,0.23734760284423828,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241333.15,0.05,0.20659089088439941,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241333.9,0.05,0.7539963722229004,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241334.04,0.05,0.13373041152954102,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241334.23,0.05,0.19776535034179688,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241334.42,0.05,0.18651843070983887,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241334.6,0.05,0.18126320838928223,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241335.39,0.05,0.7855987548828125,0,0.0,0.0,0.625,0.6666666666666666,0,user2
1750241335.98,0.05,0.5881271362304688,0,0.0,0.0,0.625,0.6666666666666666,0,user2
