timestamp,key_hold_time,inter_key_delay,is_backspace,mouse_speed,click_event,session_time_of_day_x,session_time_of_day_y
0.296583883653197,0.09285055519323475,1.0,0,342.55399470354416,0,0.0833,0.8333
1.2237256154763514,0.0730692231750781,1.0,1,215.3173822477508,0,0.0833,0.8333
2.1737058044768336,0.09173074932942848,1.0,1,1000.0,0,0.0833,0.8333
2.8145403033006535,0.09575657133414758,0.8,1,281.8492078409342,1,0.0833,0.8333
3.6007439970801904,0.05985987515079151,1.0,1,100.0,0,0.0833,0.8333
4.350320018337041,0.03693127453496912,2.0,1,100.0,1,0.0833,0.8333
4.784469777473478,0.04924585285732718,0.8,0,311.01749009999526,0,0.0833,0.8333
5.010752485964154,0.06269662307910528,2.0,0,900.5288284358563,0,0.0833,0.8333
5.412486320825576,0.046537198326955354,0.8,1,463.3838652403835,1,0.0833,0.8333
5.522720019865671,0.033653182425576675,1.0,0,1000.0,0,0.0833,0.8333
5.9129607076267146,0.062173056503820906,1.5,0,1000.0,0,0.0833,0.8333
6.093037898105546,0.05118952437285949,1.5,0,755.9787848844222,1,0.0833,0.8333
6.389035783705414,0.0522945476321027,1.0,1,784.1912990225692,1,0.0833,0.8333
7.316268155095546,0.05017895193133765,0.8,1,1000.0,1,0.0833,0.8333
8.173222747096979,0.047228280785084786,0.8,0,126.72623790518989,1,0.0833,0.8333
8.586009002885083,0.03291711179229994,1.0,0,738.5015194707253,0,0.0833,0.8333
8.75488662660658,0.06703499135451786,1.0,1,100.0,1,0.0833,0.8333
9.20386628988412,0.059270579904001974,0.8,0,100.0,0,0.0833,0.8333
9.43599414312693,0.025641832201706415,2.0,0,1000.0,0,0.0833,0.8333
9.617488891316459,0.09081635994354786,1.0,1,133.99800344942688,0,0.0833,0.8333
9.77297990143177,0.041351340998145164,2.0,0,654.4224897168106,1,0.0833,0.8333
10.102972890598547,0.07211300874371655,1.5,1,226.53249973435555,1,0.0833,0.8333
10.82762031378537,0.08240230481980679,0.8,1,1000.0,0,0.0833,0.8333
11.481525765310312,0.09105173106973832,1.0,1,342.3705973443024,0,0.0833,0.8333
11.969391617574026,0.06702351956171773,0.8,1,1000.0,0,0.0833,0.8333
12.667653665207027,0.02743821545035033,1.5,0,962.5877560576795,0,0.0833,0.8333
12.806861684841234,0.04976051678849472,0.8,0,380.41316324069163,0,0.0833,0.8333
13.806421476115116,0.04228731994940603,2.0,1,690.9826985133208,0,0.0833,0.8333
14.777113707158817,0.02930131983144034,1.0,1,1000.0,1,0.0833,0.8333
15.094949658511988,0.050599567985137456,0.8,0,377.643363657337,1,0.0833,0.8333
15.98956648889549,0.09764090432134262,1.5,1,1000.0,1,0.0833,0.8333
16.714917679127236,0.09463680995101316,1.5,0,1000.0,0,0.0833,0.8333
17.086750724139893,0.0464334352415135,0.8,0,285.3435124160217,0,0.0833,0.8333
17.998160564826456,0.025762219704677243,0.8,0,1000.0,1,0.0833,0.8333
18.667453001263926,0.08252330993647154,1.0,1,1000.0,0,0.0833,0.8333
18.952699749675535,0.03641080260309716,1.5,0,1000.0,0,0.0833,0.8333
19.14467126313785,0.08852941793944082,2.0,1,1000.0,0,0.0833,0.8333
19.98660512636104,0.043863008098383616,0.8,1,1000.0,0,0.0833,0.8333
20.661532549601542,0.04980694386936458,1.0,1,677.5032881686642,0,0.0833,0.8333
20.840417926053224,0.07547766695202947,1.0,0,296.92022084685743,1,0.0833,0.8333
21.242719188756716,0.07945247009360877,1.0,0,142.2935844632103,0,0.0833,0.8333
21.694317713406914,0.0214614815127927,1.5,1,257.0007655566242,0,0.0833,0.8333
21.85146740401143,0.04984029314391714,2.0,0,403.6674969387084,1,0.0833,0.8333
22.291838176441008,0.07899271811942893,0.8,0,221.3342823448643,0,0.0833,0.8333
23.14719106518176,0.034499586976770864,0.8,0,100.0,1,0.0833,0.8333
23.403065877630134,0.09864558836124972,1.5,0,1000.0,1,0.0833,0.8333
24.246017255224626,0.03212435077755849,0.8,1,100.0,0,0.0833,0.8333
24.48135975082736,0.06166614820478443,2.0,0,396.8180265063431,0,0.0833,0.8333
25.457880589957714,0.09099040199540723,1.0,1,852.396181109548,0,0.0833,0.8333
26.17680171482855,0.0555536980671887,0.8,0,286.2968045625979,0,0.0833,0.8333
27.05170068777484,0.03481122962041663,0.8,1,486.0953715766004,0,0.0833,0.8333
27.45776316449798,0.06348577925067496,1.0,0,262.05079282523394,1,0.0833,0.8333
27.57158060632537,0.047704377828479326,1.0,1,118.4019413875467,0,0.0833,0.8333
28.46807172551901,0.07828409244964454,2.0,0,1000.0,0,0.0833,0.8333
28.89068196735869,0.045902748923853445,2.0,0,625.8089666253536,0,0.0833,0.8333
29.808779736306555,0.09835578644312482,0.8,1,705.481604854999,0,0.0833,0.8333
30.402957434095665,0.030463830730199988,1.0,0,308.6459366298076,0,0.0833,0.8333
31.340108086518697,0.030911023470317378,1.0,1,1000.0,0,0.0833,0.8333
32.08075460518208,0.06068130815179164,1.0,0,290.0723128418259,0,0.0833,0.8333
32.9331905653164,0.059804871166413726,1.0,0,1000.0,0,0.0833,0.8333
33.74934881248093,0.06682260365653525,0.8,1,695.362625718306,1,0.0833,0.8333
34.078534182674524,0.08171053104009937,0.8,1,1000.0,0,0.0833,0.8333
34.59739084478453,0.05282739439168921,2.0,1,1000.0,0,0.0833,0.8333
34.94934007435812,0.022596083928688657,1.0,1,139.28410089415954,1,0.0833,0.8333
35.107650356419825,0.04248668576683955,1.5,0,889.3435771452213,1,0.0833,0.8333
35.97650612662758,0.033815612549312535,2.0,0,697.3479424172633,0,0.0833,0.8333
36.866733026732824,0.07988116886911154,0.8,1,524.4226945334392,0,0.0833,0.8333
37.2677289720899,0.05224432752525025,0.8,1,350.8135322580576,0,0.0833,0.8333
37.914946264107584,0.03422139005328216,1.5,1,103.5054208121512,0,0.0833,0.8333
38.28024716984278,0.06741141347285141,1.0,0,100.0,1,0.0833,0.8333
38.60620921044712,0.022496065706405055,1.0,1,546.7073035502752,0,0.0833,0.8333
38.99550121855919,0.039259417668569566,2.0,0,1000.0,0,0.0833,0.8333
39.12686240813824,0.05268340995403667,2.0,0,1000.0,0,0.0833,0.8333
39.938013572804046,0.05134540483394762,1.0,1,191.67298519281974,0,0.0833,0.8333
40.53694951084309,0.0337176495673625,1.0,1,466.12777367581543,1,0.0833,0.8333
41.371619328676125,0.08306197365615711,0.8,0,1000.0,1,0.0833,0.8333
41.49801787566703,0.021610840232888808,0.8,1,601.533476038572,1,0.0833,0.8333
